id,prereqClass,textContent
 127 , 1 , types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language princiles imperative computation ints while       loops arrays         recitationg   integers linear        search        recitation   more                    c0          operators     reasoning   arrays       loops binary        search        sorting                asymptotic    complexity   recitation   c0           debugging     big         o          binary  search   debugging quicksort      recitation   unit         testing       big         o stacks                 queues         recitation   interfaces   struct pointers       testing       methodology   unbounded     arrays        recitation   amortized    analysis hash          tables        recitation   hashing interfaces     recitation   hashing      backtracking  search midterm       exam         sample        solution binary        search       trees          recitation   binary       search        trees priority      queues        recitation   priority     queues restoring     invariants    recitation   heaps                  heapsort memory           avl           trees         types                   c              tries          polymorphism   virtual       machines      search                  graphs spanning      trees union find garbage       collection
 128 , 0 , princiles imperative computation ints while       loops arrays         recitationg   integers linear        search        recitation   more                    c0          operators     reasoning   arrays       loops binary        search        sorting                asymptotic    complexity   recitation   c0           debugging     big         o          binary  search   debugging quicksort      recitation   unit         testing       big         o stacks                 queues         recitation   interfaces   struct pointers       testing       methodology   unbounded     arrays        recitation   amortized    analysis hash          tables        recitation   hashing interfaces     recitation   hashing      backtracking  search midterm       exam         sample        solution binary        search       trees          recitation   binary       search        trees priority      queues        recitation   priority     queues restoring     invariants    recitation   heaps                  heapsort memory           avl           trees         types                   c              tries          polymorphism   virtual       machines      search                  graphs spanning      trees union find garbage       collection types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language
 129 , 1 , types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language introduction computer music digital audio sal language unit generators instruments scores sampling theory frequency domain   am fm 1 fm 2   behavioral abstraction scoregen macro patterns sal algorithmic composition part 1 algorithmic composition part 2 programming techniques nyquist granular synthesis roads 117 133 filters midterm spectral processing voice synthesis 1  cross synthesis  voice synthesis 2 acoustics  perception filters reverb delay  physical models 1 physical models 2  spectral interpolation synthesis  algorithmic dsp  3d sound  doppler shift  multi speakers audio compression spring carnival max msp   ali momeni     music understanding
 130 , 0 , introduction computer music digital audio sal language unit generators instruments scores sampling theory frequency domain   am fm 1 fm 2   behavioral abstraction scoregen macro patterns sal algorithmic composition part 1 algorithmic composition part 2 programming techniques nyquist granular synthesis roads 117 133 filters midterm spectral processing voice synthesis 1  cross synthesis  voice synthesis 2 acoustics  perception filters reverb delay  physical models 1 physical models 2  spectral interpolation synthesis  algorithmic dsp  3d sound  doppler shift  multi speakers audio compression spring carnival max msp   ali momeni     music understanding types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language
 131 , 1 , types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language great theoretical ideas computer science representations numbers  induction  ancient modern arithmetic  basic counting principles  probability  number theory  idea proof  formal proofs  logic  problem solving methods  polynomial representations  automata theory  cryptography  inﬁnity  diagonalization  computability  time complexity  incompleteness undecidability  random walks  kolmogorov chaitin randomness
 132 , 0 , great theoretical ideas computer science representations numbers  induction  ancient modern arithmetic  basic counting principles  probability  number theory  idea proof  formal proofs  logic  problem solving methods  polynomial representations  automata theory  cryptography  inﬁnity  diagonalization  computability  time complexity  incompleteness undecidability  random walks  kolmogorov chaitin randomness types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language
 133 , 1 , types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language computational neuroscience  visual computation biological systems does mean see    overview visual nervous system  basic anatomy  physiology  multi resolution laplacian analysis  does neuron   synapses system response  fourier analysis  system analysis  adaptation contrast normalization   v1 physiology gabor functions   wavelet analysis texture perception   hebbian learning principal components   information theory coding  independent component analysis   natural  scene statistics   edge detection image segmentation  scene statistics contour grouping  markov random field segmentation  mrf belief propagation  scene recognition  feature selection  boosting  sift  recognition hierarchy  attention context  mt motion physiology  computational modeling motion  unsupervised object learning  tom stepleton   3d scene statistics 3d inference  brian potetz
 134 , 0 , computational neuroscience  visual computation biological systems does mean see    overview visual nervous system  basic anatomy  physiology  multi resolution laplacian analysis  does neuron   synapses system response  fourier analysis  system analysis  adaptation contrast normalization   v1 physiology gabor functions   wavelet analysis texture perception   hebbian learning principal components   information theory coding  independent component analysis   natural  scene statistics   edge detection image segmentation  scene statistics contour grouping  markov random field segmentation  mrf belief propagation  scene recognition  feature selection  boosting  sift  recognition hierarchy  attention context  mt motion physiology  computational modeling motion  unsupervised object learning  tom stepleton   3d scene statistics 3d inference  brian potetz types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language
 135 , 1 , types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language computational perception biology perception   perception illusion     philosophy  history senses     retinal computation tunings      linear system  fourier transform  pyramid     striate extrastriate cortex     simple cell image representation      art perception     models perception     efficient sparse codes     models lightness perception  retinex intrinsic       electric fish perception       shape shading        binocular stereo       perceptual organization      texture perception      motion recognition      object recognition      scene  context attention
 136 , 0 , computational perception biology perception   perception illusion     philosophy  history senses     retinal computation tunings      linear system  fourier transform  pyramid     striate extrastriate cortex     simple cell image representation      art perception     models perception     efficient sparse codes     models lightness perception  retinex intrinsic       electric fish perception       shape shading        binocular stereo       perceptual organization      texture perception      motion recognition      object recognition      scene  context attention types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language
 137 , 1 , types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language introduction data structures java fast review java more java  review using objects  string  math  random classes arrays   arraylists arrays   arraylists  linked lists linked lists recursion recursion algorithm analysis  big o algorithm analysis  big o inheritance  abstract classes  interfaces desing implementation classes desing implementation classes stacks  searching algorithms sorting algorithms binary trees binary trees   lists   iterators bts   bsts maps  sets iterators   maps hash tables hash tables heaps   treesort graphs graphs
 138 , 0 , introduction data structures java fast review java more java  review using objects  string  math  random classes arrays   arraylists arrays   arraylists  linked lists linked lists recursion recursion algorithm analysis  big o algorithm analysis  big o inheritance  abstract classes  interfaces desing implementation classes desing implementation classes stacks  searching algorithms sorting algorithms binary trees binary trees   lists   iterators bts   bsts maps  sets iterators   maps hash tables hash tables heaps   treesort graphs graphs types  literals  variables  operators  expressions program structure control flow program structure control flow data structures  sequences program properties problem solving top down design efficiency optional advanced  countability halting problem optional advanced  complexity np completeness optional advanced  sorting algorithms  quicksort + radixsort  1d lists tuples optional advanced  matrices gaussian elimination 2d lists + 2d list case studies  wordsearch  connect4  othello  sets maps  dictionaries  exceptions optional advanced  priority queues  heapsort  huffman coding case studies   1 player ai  bfs a*   grayscale  steganography 2 player ai  minimax  alpha beta  functions redux animation animation case study   snake object oriented programming  recursion  getting started  [not midterm2] term assignment quick tour python libraries  modules  applications miscellaneous tkinter python demos arduino raspberry pi recursion  recursion  writing programming language
 139 , 1 , intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic operating system design implementation intro kernel abstraction os structures o overview software layers process ipc client server process deadlock intro  assigned wave 2 synchronization transactions deadlock threads main memory memory virtual memory scheduling mass storage structure file system interface file system implementation protection security distributed file systems
 140 , 0 , operating system design implementation intro kernel abstraction os structures o overview software layers process ipc client server process deadlock intro  assigned wave 2 synchronization transactions deadlock threads main memory memory virtual memory scheduling mass storage structure file system interface file system implementation protection security distributed file systems intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic
 141 , 1 , intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic compiler design   instruction selection    register allocation    liveness analysis    dataflow analysis    static single assignment form    lexical analysis    context free grammars    predictive parsing    intermediate representation    calling conventions    static semantics    dynamic semantics    mutable store    structs    basic optimizations   loop optimizations    array bounds checking     memory optimizations     decompilation   garbage collection     incremental collection     low level virtual machine     polymorphism   session typed concurrency   code obfuscation        jit compilation
 142 , 0 , compiler design   instruction selection    register allocation    liveness analysis    dataflow analysis    static single assignment form    lexical analysis    context free grammars    predictive parsing    intermediate representation    calling conventions    static semantics    dynamic semantics    mutable store    structs    basic optimizations   loop optimizations    array bounds checking     memory optimizations     decompilation   garbage collection     incremental collection     low level virtual machine     polymorphism   session typed concurrency   code obfuscation        jit compilation intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic
 143 , 1 , intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic parallel computer architecture programming why parallelism      modern multi core processor  forms parallelism + latency   bandwidth issues parallel programming models  corresponding hw arch  parallel programming basics  parallelization process      program optimization  achieving workload balance     gpu architecture cuda programming performance optimization  locality communication      parallel application case studies     workload driven architecture evaluation     snooping cache coherence     snooping cache coherence directory based cache coherence  + openmp tutorial  directory based cache coherence  + begin memory consistency  relaxed memory consistency  + exam review      mpi introduction + fireside chat  do grades matter      basic snooping based multiprocessor design     more sophisticated snooping based multiprocessor design interconnection network design  by michael papamichael  basic synchronization  locks barriers      transactional memory     scaling web site  scale out parallelism  elasticity  caching     heterogeneous parallelism hardware specialization     domain specific parallel programming     implementing scan segmented scan  + fun  nt method      parallel real time rendering     course recap presentation tips     parallelism competition
 144 , 0 , parallel computer architecture programming why parallelism      modern multi core processor  forms parallelism + latency   bandwidth issues parallel programming models  corresponding hw arch  parallel programming basics  parallelization process      program optimization  achieving workload balance     gpu architecture cuda programming performance optimization  locality communication      parallel application case studies     workload driven architecture evaluation     snooping cache coherence     snooping cache coherence directory based cache coherence  + openmp tutorial  directory based cache coherence  + begin memory consistency  relaxed memory consistency  + exam review      mpi introduction + fireside chat  do grades matter      basic snooping based multiprocessor design     more sophisticated snooping based multiprocessor design interconnection network design  by michael papamichael  basic synchronization  locks barriers      transactional memory     scaling web site  scale out parallelism  elasticity  caching     heterogeneous parallelism hardware specialization     domain specific parallel programming     implementing scan segmented scan  + fun  nt method      parallel real time rendering     course recap presentation tips     parallelism competition intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic
 145 , 1 , intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic distributed systems communication 1  internet day  day 1  communication 2  internet day  day 2  consistency classical synchronization + go style synchronization  remote procedure calls  distributed filesystems  distributed filesystems 2 afs  coda  callbacks  time synchronization  distributed mutual exclusion  fault tolerance  detecting correcting local faults  concurrency control  raid  logging crash recovery  consistent hashing name by hash  distributed replication  distributed replication  continued       data intensive computing mapreduce hadoop      distributed filesystems mapreduce   hdfs      dns content delivery networks      peer peer      virtual machines      byzantine fault tolerance      security protocols      case study anonymous routing tor      epaxos
 146 , 0 , distributed systems communication 1  internet day  day 1  communication 2  internet day  day 2  consistency classical synchronization + go style synchronization  remote procedure calls  distributed filesystems  distributed filesystems 2 afs  coda  callbacks  time synchronization  distributed mutual exclusion  fault tolerance  detecting correcting local faults  concurrency control  raid  logging crash recovery  consistent hashing name by hash  distributed replication  distributed replication  continued       data intensive computing mapreduce hadoop      distributed filesystems mapreduce   hdfs      dns content delivery networks      peer peer      virtual machines      byzantine fault tolerance      security protocols      case study anonymous routing tor      epaxos intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic
 147 , 1 , intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic computer networks protocol stacks layering  life  liberty  pursuit   sockets   application layer examples  physical layer  sockets   concurrency 1 q   coding error control  datalink ethernet  version control  bridging  addressing forwarding  ip forwarding   addressing  http parsing  testing trenches  nats   tunnels   translation  routing  learning pythonic way  routing hierarchy bgp  virtual connections friends  angels  openssl  d emons  transport tcp  tcp details  performance future tcp  web  peer peer  cdns  web  peer peer  cdns  no such thing tcp  tcp congestion control  web  peer peer  cdns  qos  bittyrant  strategic bittorrent client  video streaming  security 1  security 2  wireless mobile  protocol security  wireless mobile  wireless  mobile last mile  last mile
 148 , 0 , computer networks protocol stacks layering  life  liberty  pursuit   sockets   application layer examples  physical layer  sockets   concurrency 1 q   coding error control  datalink ethernet  version control  bridging  addressing forwarding  ip forwarding   addressing  http parsing  testing trenches  nats   tunnels   translation  routing  learning pythonic way  routing hierarchy bgp  virtual connections friends  angels  openssl  d emons  transport tcp  tcp details  performance future tcp  web  peer peer  cdns  web  peer peer  cdns  no such thing tcp  tcp congestion control  web  peer peer  cdns  qos  bittyrant  strategic bittorrent client  video streaming  security 1  security 2  wireless mobile  protocol security  wireless mobile  wireless  mobile last mile  last mile intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic
 149 , 1 , intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions
 150 , 0 , integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic
 151 , 1 , intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic search engines web mining  introduction text search text representation search engine indexes information needs queries vector space retrieval model probabilistic retrieval models probabilistic retrieval models evaluating search effectiveness evaluating search effectiveness index construction index construction search log analysis search log analysis clustering clustering collaborative filtering  collaborative filtering text categorization text categorization text categorization text categorization learning rank learning rank significance tests link analysis link analysis query classification  federated search
 152 , 0 , search engines web mining  introduction text search text representation search engine indexes information needs queries vector space retrieval model probabilistic retrieval models probabilistic retrieval models evaluating search effectiveness evaluating search effectiveness index construction index construction search log analysis search log analysis clustering clustering collaborative filtering  collaborative filtering text categorization text categorization text categorization text categorization learning rank learning rank significance tests link analysis link analysis query classification  federated search intro computer systems bits  bytes  ints  1 bits  bytes  ints  2 floating point machine prog  basics  recitation 2  datalab   bomblab machine prog  control machine prog  procedures machine prog  data  machine prog  advanced  memory hierarchy cache memories ecf  exceptions   processes ecf  signals   nonlocal jumps  linking system level o virtual memory  concepts virtual memory  systems dynamic memory allocation  basic dynamic memory allocation  advanced internetworking network programming  concurrent programming synchronization  basic  synchronization  advanced web services advanced special topic
 153 , 1 , introduction nlp introduction formal language theory  notation  dfsa  formal language theory  ndfsa  fsa output   morphology finite state machines  part 1   pyfst demo can be downloaded using link  one needs ipython walk through pyfst demo  pyfst installation instructions  morphology finite state machines  part 2  openfst tutorial recitation  example fsa proof  recitation scripts ipython demos  pyfst  formal language theory  ndfsa e   formal language theory  res   recitation  power set construction pumping lemma  sample proof fsa minimization formal language theory  pumping lemma  properties regular languages  formal language theory  context free grammars  formal language theory  pushdown automata  formal language theory  cfgs pdas  recitation  simulation cfg pda  converting cfgs chomsky normal form   recitation slides weighted finite state machines  fsa  fst   slides  notes wfsa wfst best path  special case hmms  applications hmms  pos  ner  chunking  shallow parsing  supersense tagging  alignment best path algorithms  dijkstra viterbi connections between them  parsing cfls  chart parsing cky +   bottom up   parsing cfls  earley parsing algorithm  top down   parsing cfls  shift reduce parsing  lr parser glr parser    recitation  python intro homework 4  dynamic programming   generalized view  solving weighted logic programs  exactly approximately  recitation  dynamic programming complexity analysis   dependency parsing spanning tree algorithms   tree substitution grammar tree adjoining grammar   parsing  unification grammars  first order predicate calculus semantic attachments cfgs  ccg lambda calculus   lexical semantics  propbank  predicate argument structure  frame semantic parsing   recitation  unification  deeper analysis   coreference resolution  discourse structure machine translation probability review  language models  lexical translation models  lexical translation models  l 10  latin noisy channel translation  l 10  mandarin phrase based mt  l 10  russian phrase based mt  evaluation  evaluation  discriminative training  discriminative training  syntax mt  syntax mt  syntax decoding  decoding  synchronous parsing  large scale language modeling  lecturer  kenneth heafield  system combination  morphology mt  topics modeling  nizar habash talk  ghc 6105       example based mt      lecturer  ralf brown      mining parallel data      lecturer  wang ling      quality estimation      commercial mt      bitext++
