id,prereqClass,textContent
 120 , 0 , probability theory	sequences independent trials  applications number theory analysis  monte carlo method  markov chains  ergodic theorem markov chains  entropy mcmillan theorem  random walks  recurrence non recurrence  connection linear difference equations  strong laws large numbers  random series products  weak convergence probability measures  weak helly theorems  fourier transforms distributions  limit theorems probability theory analysis several variables	metric spaces  completeness  compactness  total derivatives  partial derivatives  inverse function theorem  implicit function theorem  riemann integrals several variables  fubini theorem  change variables theorem  theorems green  gauss  stokes
 121 , 1 , advanced multivariable calculus	vector calculus by j  marsden  tromba   first half course quickly reviews vectors  lines planes space standard algebraic tools like matrices  cross products  dot products determinants  notions limit  continuity differentiability are generalized vector valued functions rigorous definitions proofs  graphs level sets these functions extrema  maxima minima  using taylor theorem lagrange multipliers   integration 2  3 dimensional space well line surface integrals  arc length  surface area  volume integration theorems  gauss  green stokes  generalizing fundamental theorem calculus are focus second half course  curves  surfaces vector fields space  special attention problems  like those governed by maxwell celebrated equations  fundamental interest physics engineering  mathematics here was developed physics  course provides essential tools engineering  economics other sciences well probability theory	sequences independent trials  applications number theory analysis  monte carlo method  markov chains  ergodic theorem markov chains  entropy mcmillan theorem  random walks  recurrence non recurrence  connection linear difference equations  strong laws large numbers  random series products  weak convergence probability measures  weak helly theorems  fourier transforms distributions  limit theorems probability theory
 122 , 0 , probability theory	sequences independent trials  applications number theory analysis  monte carlo method  markov chains  ergodic theorem markov chains  entropy mcmillan theorem  random walks  recurrence non recurrence  connection linear difference equations  strong laws large numbers  random series products  weak convergence probability measures  weak helly theorems  fourier transforms distributions  limit theorems probability theory advanced multivariable calculus	vector calculus by j  marsden  tromba   first half course quickly reviews vectors  lines planes space standard algebraic tools like matrices  cross products  dot products determinants  notions limit  continuity differentiability are generalized vector valued functions rigorous definitions proofs  graphs level sets these functions extrema  maxima minima  using taylor theorem lagrange multipliers   integration 2  3 dimensional space well line surface integrals  arc length  surface area  volume integration theorems  gauss  green stokes  generalizing fundamental theorem calculus are focus second half course  curves  surfaces vector fields space  special attention problems  like those governed by maxwell celebrated equations  fundamental interest physics engineering  mathematics here was developed physics  course provides essential tools engineering  economics other sciences well
 123 , 1 , analysis several variables	metric spaces  completeness  compactness  total derivatives  partial derivatives  inverse function theorem  implicit function theorem  riemann integrals several variables  fubini theorem  change variables theorem  theorems green  gauss  stokes probability theory	sequences independent trials  applications number theory analysis  monte carlo method  markov chains  ergodic theorem markov chains  entropy mcmillan theorem  random walks  recurrence non recurrence  connection linear difference equations  strong laws large numbers  random series products  weak convergence probability measures  weak helly theorems  fourier transforms distributions  limit theorems probability theory
 124 , 0 , probability theory	sequences independent trials  applications number theory analysis  monte carlo method  markov chains  ergodic theorem markov chains  entropy mcmillan theorem  random walks  recurrence non recurrence  connection linear difference equations  strong laws large numbers  random series products  weak convergence probability measures  weak helly theorems  fourier transforms distributions  limit theorems probability theory analysis several variables	metric spaces  completeness  compactness  total derivatives  partial derivatives  inverse function theorem  implicit function theorem  riemann integrals several variables  fubini theorem  change variables theorem  theorems green  gauss  stokes
 125 , 1 , probability theory	sequences independent trials  applications number theory analysis  monte carlo method  markov chains  ergodic theorem markov chains  entropy mcmillan theorem  random walks  recurrence non recurrence  connection linear difference equations  strong laws large numbers  random series products  weak convergence probability measures  weak helly theorems  fourier transforms distributions  limit theorems probability theory random processes	wiener measure  stochastic differential equations  markov diffusion processes  linear theory stationary processes  ergodicity  mixing  central limit theorem processes  gibbs random field  if time permits  theory products random matrices pde random coefficients
 126 , 0 , random processes	wiener measure  stochastic differential equations  markov diffusion processes  linear theory stationary processes  ergodicity  mixing  central limit theorem processes  gibbs random field  if time permits  theory products random matrices pde random coefficients probability theory	sequences independent trials  applications number theory analysis  monte carlo method  markov chains  ergodic theorem markov chains  entropy mcmillan theorem  random walks  recurrence non recurrence  connection linear difference equations  strong laws large numbers  random series products  weak convergence probability measures  weak helly theorems  fourier transforms distributions  limit theorems probability theory
 127 , 1 , analysis  complex analysis	functions complex variable  emphasis interrelations other parts mathematics  cauchy theorems  singularities  contour integration  power series  infinite products  riemann zeta function prime number theorem  elliptic functions  theta functions  jacobi triple product combinatorics  proof every positive integer sum four perfect squares analytic number theory	an introduction classical results analytic number theory  presenting fundamental theorems detailed proofs highlighting tight connections between them   topics covered might include  prime number theorem  dirichlet l functions  zero free regions  sieve methods  representation by quadratic forms  gauss sums
 128 , 0 , analytic number theory	an introduction classical results analytic number theory  presenting fundamental theorems detailed proofs highlighting tight connections between them   topics covered might include  prime number theorem  dirichlet l functions  zero free regions  sieve methods  representation by quadratic forms  gauss sums analysis  complex analysis	functions complex variable  emphasis interrelations other parts mathematics  cauchy theorems  singularities  contour integration  power series  infinite products  riemann zeta function prime number theorem  elliptic functions  theta functions  jacobi triple product combinatorics  proof every positive integer sum four perfect squares
 129 , 1 , algebra i	basics symmetry group theory  applications   topics include fundamental theorem finitely generated abelian groups  sylow theorems  group actions representation theory finite groups analytic number theory	an introduction classical results analytic number theory  presenting fundamental theorems detailed proofs highlighting tight connections between them   topics covered might include  prime number theorem  dirichlet l functions  zero free regions  sieve methods  representation by quadratic forms  gauss sums
 130 , 0 , analytic number theory	an introduction classical results analytic number theory  presenting fundamental theorems detailed proofs highlighting tight connections between them   topics covered might include  prime number theorem  dirichlet l functions  zero free regions  sieve methods  representation by quadratic forms  gauss sums algebra i	basics symmetry group theory  applications   topics include fundamental theorem finitely generated abelian groups  sylow theorems  group actions representation theory finite groups
 131 , 1 , introduction real analysis	introduction real analysis  lebesgue theory measure integration line n dimensional space  introduction fourier series advanced analysis	distributions  four5ier transform  hardy littlewood maximal function fractional integration  singular integrals pseudo differential operators  littlewood paley theory applications  restriction theorems  strichartz inequalities fourier integral operators
 132 , 0 , advanced analysis	distributions  four5ier transform  hardy littlewood maximal function fractional integration  singular integrals pseudo differential operators  littlewood paley theory applications  restriction theorems  strichartz inequalities fourier integral operators introduction real analysis	introduction real analysis  lebesgue theory measure integration line n dimensional space  introduction fourier series
 133 , 1 , complex analysis applications	calculus functions one complex variable  power series expansions  residues  conformal mapping  although theory will be given adequate treatment  emphasis course use complex analysis tool solving problems advanced analysis	distributions  four5ier transform  hardy littlewood maximal function fractional integration  singular integrals pseudo differential operators  littlewood paley theory applications  restriction theorems  strichartz inequalities fourier integral operators
 134 , 0 , advanced analysis	distributions  four5ier transform  hardy littlewood maximal function fractional integration  singular integrals pseudo differential operators  littlewood paley theory applications  restriction theorems  strichartz inequalities fourier integral operators complex analysis applications	calculus functions one complex variable  power series expansions  residues  conformal mapping  although theory will be given adequate treatment  emphasis course use complex analysis tool solving problems
 135 , 1 , honors linear algebra	a rigorous introduction linear algebra matrices  emphasis proofs rather than applications   topics include vector spaces  linear transformations  inner product spaces  determinants  eigenvalues  cayley hamilton theorem  jordan form  linear systems differential equations  spectral theorem normal transformations  bilinear quadratic forms advanced topics algebra	algebraic number theory   topics covered include number fields integer rings  groups  zeta l function
 136 , 0 , advanced topics algebra	algebraic number theory   topics covered include number fields integer rings  groups  zeta l function honors linear algebra	a rigorous introduction linear algebra matrices  emphasis proofs rather than applications   topics include vector spaces  linear transformations  inner product spaces  determinants  eigenvalues  cayley hamilton theorem  jordan form  linear systems differential equations  spectral theorem normal transformations  bilinear quadratic forms
 137 , 1 , introduction differential equations	an introduction differential equations  covering both applications fundamental theory   basic second order differential equations  including wave  heat poisson equations   separation variables solution by fourier series fourier integrals  boundary value problem green function  variational methods  normal mode analysis perturbation methods  nonlinear first order  hamilton jacobi  equations method characteristics  reaction diffusion equations   application these equations methods finance control advanced topics algebra	algebraic number theory   topics covered include number fields integer rings  groups  zeta l function
 138 , 0 , advanced topics algebra	algebraic number theory   topics covered include number fields integer rings  groups  zeta l function introduction differential equations	an introduction differential equations  covering both applications fundamental theory   basic second order differential equations  including wave  heat poisson equations   separation variables solution by fourier series fourier integrals  boundary value problem green function  variational methods  normal mode analysis perturbation methods  nonlinear first order  hamilton jacobi  equations method characteristics  reaction diffusion equations   application these equations methods finance control
 139 , 1 , algebra i	basics symmetry group theory  applications   topics include fundamental theorem finitely generated abelian groups  sylow theorems  group actions representation theory finite groups advanced topics algebra	algebraic number theory   topics covered include number fields integer rings  groups  zeta l function
 140 , 0 , advanced topics algebra	algebraic number theory   topics covered include number fields integer rings  groups  zeta l function algebra i	basics symmetry group theory  applications   topics include fundamental theorem finitely generated abelian groups  sylow theorems  group actions representation theory finite groups
 141 , 1 , introduction differential equations	an introduction differential equations  covering both applications fundamental theory   basic second order differential equations  including wave  heat poisson equations   separation variables solution by fourier series fourier integrals  boundary value problem green function  variational methods  normal mode analysis perturbation methods  nonlinear first order  hamilton jacobi  equations method characteristics  reaction diffusion equations   application these equations methods finance control topics algebra	local fields its application ot galois theory  continuation algebra  emphasis advanced topics galois theory
 142 , 0 , topics algebra	local fields its application ot galois theory  continuation algebra  emphasis advanced topics galois theory introduction differential equations	an introduction differential equations  covering both applications fundamental theory   basic second order differential equations  including wave  heat poisson equations   separation variables solution by fourier series fourier integrals  boundary value problem green function  variational methods  normal mode analysis perturbation methods  nonlinear first order  hamilton jacobi  equations method characteristics  reaction diffusion equations   application these equations methods finance control
 143 , 1 , topics mathematical modeling mathematical neuroscience	physical sciences biology  including cognitive science neurobiology  model building strategies  analytical computational methods  manner which applications motivate mathematical developments topics algebra	local fields its application ot galois theory  continuation algebra  emphasis advanced topics galois theory
 144 , 0 , topics algebra	local fields its application ot galois theory  continuation algebra  emphasis advanced topics galois theory topics mathematical modeling mathematical neuroscience	physical sciences biology  including cognitive science neurobiology  model building strategies  analytical computational methods  manner which applications motivate mathematical developments
 145 , 1 , analysis single variable	principles mathematical analysis by walter rudin   rigorous ε δ treatment limits  convergence  uniform convergence sequences series  continuity  uniform continuity  differentiability functions  heine borel theorem  rieman integral  conditions integrability function term by term differentiation integration series functions  taylor theorem analysis iii  integration theory hilbert space	the theory lebesgue integration n dimensional space  differentiation theory  hilbert space theory applications fourier transforms  partial differential equations  introduction fractals
 146 , 0 , analysis iii  integration theory hilbert space	the theory lebesgue integration n dimensional space  differentiation theory  hilbert space theory applications fourier transforms  partial differential equations  introduction fractals analysis single variable	principles mathematical analysis by walter rudin   rigorous ε δ treatment limits  convergence  uniform convergence sequences series  continuity  uniform continuity  differentiability functions  heine borel theorem  rieman integral  conditions integrability function term by term differentiation integration series functions  taylor theorem
 147 , 1 , analysis several variables	metric spaces  completeness  compactness  total derivatives  partial derivatives  inverse function theorem  implicit function theorem  riemann integrals several variables  fubini theorem  change variables theorem  theorems green  gauss  stokes analysis iii  integration theory hilbert space	the theory lebesgue integration n dimensional space  differentiation theory  hilbert space theory applications fourier transforms  partial differential equations  introduction fractals
 148 , 0 , analysis iii  integration theory hilbert space	the theory lebesgue integration n dimensional space  differentiation theory  hilbert space theory applications fourier transforms  partial differential equations  introduction fractals analysis several variables	metric spaces  completeness  compactness  total derivatives  partial derivatives  inverse function theorem  implicit function theorem  riemann integrals several variables  fubini theorem  change variables theorem  theorems green  gauss  stokes
 149 , 1 , analysis iii  integration theory hilbert space	the theory lebesgue integration n dimensional space  differentiation theory  hilbert space theory applications fourier transforms  partial differential equations  introduction fractals analysis iv  special topics analysis	introductory course modern analysis applications partial differential equations distribution theory  maximal functions  littlewood paley decompositions applications  strichartz inequalities  bilinear estimates  concentrated compactness applications
 150 , 0 , analysis iv  special topics analysis	introductory course modern analysis applications partial differential equations distribution theory  maximal functions  littlewood paley decompositions applications  strichartz inequalities  bilinear estimates  concentrated compactness applications analysis iii  integration theory hilbert space	the theory lebesgue integration n dimensional space  differentiation theory  hilbert space theory applications fourier transforms  partial differential equations  introduction fractals
 151 , 1 , introduction real analysis	introduction real analysis  lebesgue theory measure integration line n dimensional space  introduction fourier series analysis iv  special topics analysis	introductory course modern analysis applications partial differential equations distribution theory  maximal functions  littlewood paley decompositions applications  strichartz inequalities  bilinear estimates  concentrated compactness applications
 152 , 0 , analysis iv  special topics analysis	introductory course modern analysis applications partial differential equations distribution theory  maximal functions  littlewood paley decompositions applications  strichartz inequalities  bilinear estimates  concentrated compactness applications introduction real analysis	introduction real analysis  lebesgue theory measure integration line n dimensional space  introduction fourier series
 153 , 1 , introduction differential equations	an introduction differential equations  covering both applications fundamental theory   basic second order differential equations  including wave  heat poisson equations   separation variables solution by fourier series fourier integrals  boundary value problem green function  variational methods  normal mode analysis perturbation methods  nonlinear first order  hamilton jacobi  equations method characteristics  reaction diffusion equations   application these equations methods finance control commutative algebra	ideals modules over commutative rings  localization  primary decomposition  integral dependence  noetherian rings chain conditions  discrete valuation rings dedekind domains  completion  dimension theory
 154 , 0 , commutative algebra	ideals modules over commutative rings  localization  primary decomposition  integral dependence  noetherian rings chain conditions  discrete valuation rings dedekind domains  completion  dimension theory introduction differential equations	an introduction differential equations  covering both applications fundamental theory   basic second order differential equations  including wave  heat poisson equations   separation variables solution by fourier series fourier integrals  boundary value problem green function  variational methods  normal mode analysis perturbation methods  nonlinear first order  hamilton jacobi  equations method characteristics  reaction diffusion equations   application these equations methods finance control
 155 , 1 , algebra i	basics symmetry group theory  applications   topics include fundamental theorem finitely generated abelian groups  sylow theorems  group actions representation theory finite groups topics algebra  representation theory	representation theory lie groups lie algebras
 156 , 0 , topics algebra  representation theory	representation theory lie groups lie algebras algebra i	basics symmetry group theory  applications   topics include fundamental theorem finitely generated abelian groups  sylow theorems  group actions representation theory finite groups
 157 , 1 , introduction real analysis	introduction real analysis  lebesgue theory measure integration line n dimensional space  introduction fourier series advanced topics analysis	 analysis  by lieb loss  topics include lebesgue integrals  measure theory  l^p spaces  fourier transforms  distributions  potential theory
 158 , 0 , advanced topics analysis	 analysis  by lieb loss  topics include lebesgue integrals  measure theory  l^p spaces  fourier transforms  distributions  potential theory introduction real analysis	introduction real analysis  lebesgue theory measure integration line n dimensional space  introduction fourier series
 159 , 1 , numbers  equations  proofs	divisibility primes  congruences modular arithmetic  quadratic residues quadratic reciprocity  binary quadratic forms  diophantine equations  prime number estimates dirichlet series  algebraic numbers advanced topics algebra	algebraic number theory  topics covered will include  number fields integer rings  groups  zeta l functions
 160 , 0 , advanced topics algebra	algebraic number theory  topics covered will include  number fields integer rings  groups  zeta l functions numbers  equations  proofs	divisibility primes  congruences modular arithmetic  quadratic residues quadratic reciprocity  binary quadratic forms  diophantine equations  prime number estimates dirichlet series  algebraic numbers
 161 , 1 , topics mathematical modeling mathematical neuroscience	physical sciences biology  including cognitive science neurobiology  model building strategies  analytical computational methods  manner which applications motivate mathematical developments advanced topics algebra	algebraic number theory  topics covered will include  number fields integer rings  groups  zeta l functions
 162 , 0 , advanced topics algebra	algebraic number theory  topics covered will include  number fields integer rings  groups  zeta l functions topics mathematical modeling mathematical neuroscience	physical sciences biology  including cognitive science neurobiology  model building strategies  analytical computational methods  manner which applications motivate mathematical developments
 163 , 1 , honors linear algebra	a rigorous introduction linear algebra matrices  emphasis proofs rather than applications   topics include vector spaces  linear transformations  inner product spaces  determinants  eigenvalues  cayley hamilton theorem  jordan form  linear systems differential equations  spectral theorem normal transformations  bilinear quadratic forms advanced topics geometry lie theory	lie groups associated lie algebra  exponential map  examples  abstract lie algebras  ideals  solvable nilpotent lie algebras  semi simple lie algebras  structure theory  root systems
 164 , 0 , advanced topics geometry lie theory	lie groups associated lie algebra  exponential map  examples  abstract lie algebras  ideals  solvable nilpotent lie algebras  semi simple lie algebras  structure theory  root systems honors linear algebra	a rigorous introduction linear algebra matrices  emphasis proofs rather than applications   topics include vector spaces  linear transformations  inner product spaces  determinants  eigenvalues  cayley hamilton theorem  jordan form  linear systems differential equations  spectral theorem normal transformations  bilinear quadratic forms
 165 , 1 , differential geometry	manifolds  vector bundles  tangent bundle  vector fields  lie groups  connections  curvature  metric  theory geodesics advanced topics geometry lie theory	lie groups associated lie algebra  exponential map  examples  abstract lie algebras  ideals  solvable nilpotent lie algebras  semi simple lie algebras  structure theory  root systems
 166 , 0 , advanced topics geometry lie theory	lie groups associated lie algebra  exponential map  examples  abstract lie algebras  ideals  solvable nilpotent lie algebras  semi simple lie algebras  structure theory  root systems differential geometry	manifolds  vector bundles  tangent bundle  vector fields  lie groups  connections  curvature  metric  theory geodesics
 167 , 1 , topology	an introduction point set topology  fundamental group  covering spaces  methods calculation applications advanced topology	the definition knots 3 sphere  first invariants  algebraic knots links 3 sphere  classification algebraic knots  puiseux pairs  iterated torus knots  fibred links  monodromy  case algebraic links  higher dimensional algebraic knots  milnor theory complex isolated hypersurface singularities
 168 , 0 , advanced topology	the definition knots 3 sphere  first invariants  algebraic knots links 3 sphere  classification algebraic knots  puiseux pairs  iterated torus knots  fibred links  monodromy  case algebraic links  higher dimensional algebraic knots  milnor theory complex isolated hypersurface singularities topology	an introduction point set topology  fundamental group  covering spaces  methods calculation applications
 169 , 1 , probability theory	sequences independent trials  applications number theory analysis  monte carlo method  markov chains  ergodic theorem markov chains  entropy mcmillan theorem  random walks  recurrence non recurrence  connection linear difference equations  strong laws large numbers  random series products  weak convergence probability measures  weak helly theorems  fourier transforms distributions  limit theorems probability theory random processes	wiener measure  stochastic differential equations  markov diffusion processes  linear theory stationary processes  ergodicity  mixing  central limit theorem processes  gibbs random field  if time permits  theory products random matrices pde random coefficients
 170 , 0 , random processes	wiener measure  stochastic differential equations  markov diffusion processes  linear theory stationary processes  ergodicity  mixing  central limit theorem processes  gibbs random field  if time permits  theory products random matrices pde random coefficients probability theory	sequences independent trials  applications number theory analysis  monte carlo method  markov chains  ergodic theorem markov chains  entropy mcmillan theorem  random walks  recurrence non recurrence  connection linear difference equations  strong laws large numbers  random series products  weak convergence probability measures  weak helly theorems  fourier transforms distributions  limit theorems probability theory
 171 , 1 , introduction linear algebra	matrices  linear transformations real n space  linear independence dimension  bases coordinates  determinants  orthogonal projections  least squares  eigenvalues eigenvectors applications quadratic forms  dynamical systems differential equations  complex eigenvalues eigenvectors are also covered 2 by 2 3 by 3 cases introduction partial differential equations	formulation solution problems involving partial differential equations natural sciences engineering  detailed study heat wave equations   topics include method eigenfunction expansions  fourier series  fourier transform  inhomogeneous problems  method variation parameters
 172 , 0 , introduction partial differential equations	formulation solution problems involving partial differential equations natural sciences engineering  detailed study heat wave equations   topics include method eigenfunction expansions  fourier series  fourier transform  inhomogeneous problems  method variation parameters introduction linear algebra	matrices  linear transformations real n space  linear independence dimension  bases coordinates  determinants  orthogonal projections  least squares  eigenvalues eigenvectors applications quadratic forms  dynamical systems differential equations  complex eigenvalues eigenvectors are also covered 2 by 2 3 by 3 cases
 173 , 1 , advanced linear algebra applications	linear algebra  ideas applications by richard c  penney   these topics include  linear systems equations  linear independence dimension  linear transforms  determinants  real complex eigenvalues eigenvectors  orthogonality  spectral theorem  singular value decomposition jordan forms introduction partial differential equations	formulation solution problems involving partial differential equations natural sciences engineering  detailed study heat wave equations   topics include method eigenfunction expansions  fourier series  fourier transform  inhomogeneous problems  method variation parameters
 174 , 0 , introduction partial differential equations	formulation solution problems involving partial differential equations natural sciences engineering  detailed study heat wave equations   topics include method eigenfunction expansions  fourier series  fourier transform  inhomogeneous problems  method variation parameters advanced linear algebra applications	linear algebra  ideas applications by richard c  penney   these topics include  linear systems equations  linear independence dimension  linear transforms  determinants  real complex eigenvalues eigenvectors  orthogonality  spectral theorem  singular value decomposition jordan forms
 175 , 1 , analysis several variables	metric spaces  completeness  compactness  total derivatives  partial derivatives  inverse function theorem  implicit function theorem  riemann integrals several variables  fubini theorem  change variables theorem  theorems green  gauss  stokes introduction partial differential equations	formulation solution problems involving partial differential equations natural sciences engineering  detailed study heat wave equations   topics include method eigenfunction expansions  fourier series  fourier transform  inhomogeneous problems  method variation parameters
 176 , 0 , introduction partial differential equations	formulation solution problems involving partial differential equations natural sciences engineering  detailed study heat wave equations   topics include method eigenfunction expansions  fourier series  fourier transform  inhomogeneous problems  method variation parameters analysis several variables	metric spaces  completeness  compactness  total derivatives  partial derivatives  inverse function theorem  implicit function theorem  riemann integrals several variables  fubini theorem  change variables theorem  theorems green  gauss  stokes
 177 , 1 , analysis  fourier series partial differential equations	basic facts about fourier series  fourier transforms  applications classical partial differential equations will be covered  also fast fourier transforms  finite fourier series  dirichlet characters  applications properties primes advanced analysis	 analysis  by lieb loss  topics include lebesque integrals  measure theory  l^p spaces  fourier transforms  distributions  potential theory
 178 , 0 , advanced analysis	 analysis  by lieb loss  topics include lebesque integrals  measure theory  l^p spaces  fourier transforms  distributions  potential theory analysis  fourier series partial differential equations	basic facts about fourier series  fourier transforms  applications classical partial differential equations will be covered  also fast fourier transforms  finite fourier series  dirichlet characters  applications properties primes
 179 , 1 , analysis  complex analysis	functions complex variable  emphasis interrelations other parts mathematics  cauchy theorems  singularities  contour integration  power series  infinite products  riemann zeta function prime number theorem  elliptic functions  theta functions  jacobi triple product combinatorics  proof every positive integer sum four perfect squares advanced analysis	 analysis  by lieb loss  topics include lebesque integrals  measure theory  l^p spaces  fourier transforms  distributions  potential theory
 180 , 0 , advanced analysis	 analysis  by lieb loss  topics include lebesque integrals  measure theory  l^p spaces  fourier transforms  distributions  potential theory analysis  complex analysis	functions complex variable  emphasis interrelations other parts mathematics  cauchy theorems  singularities  contour integration  power series  infinite products  riemann zeta function prime number theorem  elliptic functions  theta functions  jacobi triple product combinatorics  proof every positive integer sum four perfect squares
